英文标准词	采用中文	译名状态	依据	定位	编辑说明
Shadowmasters	暗影大师	暂定·官方待核	所给英文底稿	A0456-B0219	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Moritait Protocol	死亡战术协议	暂定·官方待核	所给英文底稿	A0456-B0224	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Shadows	暗影之主	暂定·官方待核	所给英文底稿	A0456-B0298	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Reclusium	隐修室	暂定·官方待核	所给英文底稿	A0456-B0303	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jolaran Tael	乔拉兰·泰尔	暂定·官方待核	所给英文底稿	A0456-B0305	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Taalis Shraek	塔里斯·沙耶克	暂定·官方待核	所给英文底稿	A0456-B0313	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Saar Laeron	萨尔·莱尔隆	暂定·官方待核	所给英文底稿	A0456-B0321	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aark Selleck	阿克·塞勒克	暂定·官方待核	所给英文底稿	A0456-B0333	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vynda Aason	温达·亚松	暂定·官方待核	所给英文底稿	A0456-B0337	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shadow Captain	暗影连长	暂定·官方待核	所给英文底稿	A0456-B0350	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lord of Deliverance	拯救星领主	暂定·官方待核	所给英文底稿	A0456-B0351	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Company Command Squad	连队指挥小队	暂定·官方待核	所给英文底稿	A0456-B0353	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Secrets	守密之主	暂定·官方待核	所给英文底稿	A0456-B0366	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vordin Krayn	沃丁·科莱恩	暂定·官方待核	所给英文底稿	A0456-B0380	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of the Ambush	伏击大师	暂定·官方待核	所给英文底稿	A0456-B0381	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aevar Qeld	艾瓦尔·奎德	暂定·官方待核	所给英文底稿	A0456-B0410	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Truth	真言之主	暂定·官方待核	所给英文底稿	A0456-B0411	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Liberation	解放之主	暂定·官方待核	所给英文底稿	A0456-B0427	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Oras Brael	奥拉斯·布雷尔	暂定·官方待核	所给英文底稿	A0456-B0438	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Lies	谎言之主	暂定·官方待核	所给英文底稿	A0456-B0439	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Reszasz Krevaan	雷斯扎·克雷万	暂定·官方待核	所给英文底稿	A0456-B0452	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vos Delorn	沃斯·德朗	暂定·官方待核	所给英文底稿	A0456-B0465	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kalae Korvydae	卡莱·卡尔维戴	暂定·官方待核	所给英文底稿	A0456-B0478	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Scout Bike Squads	侦察摩托小队	暂定·官方待核	所给英文底稿	A0456-B0487	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Raven's Talons	渡鸦之爪	暂定·官方待核	所给英文底稿	A0456-B0542	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shadow of the Emperor	帝皇之影号	暂定·官方待核	所给英文底稿	A0456-B0544	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sins of the Lost	迷失之罪号	暂定·官方待核	所给英文底稿	A0456-B0546	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Wings of Deliverance	拯救之翼号	暂定·官方待核	所给英文底稿	A0456-B0548	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Stormshadow	风暴暗影号	暂定·官方待核	所给英文底稿	A0456-B0550	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sable Talon	黑爪	暂定·官方待核	所给英文底稿	A0456-B0553	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Silent Slayer	寂静杀手	暂定·官方待核	所给英文底稿	A0456-B0555	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Umbra Scion	影裔	暂定·官方待核	所给英文底稿	A0456-B0557	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Unmerciful Disaster	无情灾祸号	暂定·官方待核	所给英文底稿	A0456-B0559	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Corvus Corax	科沃斯·科拉克斯	暂定·官方待核	所给英文底稿	A0456-B0563	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Korvydae	卡尔维戴	暂定·官方待核	所给英文底稿	A0456-B0598	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Symphalia Class Warp Runner	辛法利亚级亚空间跑者	暂定·官方待核	所给英文底稿	A0456-B0611	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deliverer Squad	拯救者小队	暂定·官方待核	所给英文底稿	A0457-B0007	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Beyar Kedron	贝亚尔·凯德伦	暂定·官方待核	所给英文底稿	A0457-B0016	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Caeden	凯登	暂定·官方待核	所给英文底稿	A0457-B0018	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Heklan	赫克兰	暂定·官方待核	所给英文底稿	A0457-B0022	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mor Deythan Strike Squad	摩尔戴斯打击小队	暂定·官方待核	所给英文底稿	A0459-B0007	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Illith	伊利斯	暂定·官方待核	所给英文底稿	A0459-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mordren	莫德伦	暂定·官方待核	所给英文底稿	A0459-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Artarix	阿塔里克斯	暂定·官方待核	所给英文底稿	A0459-B0019	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dark Fury	黑暗狂怒	暂定·官方待核	所给英文底稿	A0460-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Watch Master	守望堡主	官方已核对	主审转交已核对GW09/GW10第24页中英单位表；https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10 第24页	同名单位直核；Watch Master区别其他战团Master of the Watch守望大师。
Watch Captain	守望连长	暂定·官方待核	所给英文底稿	A0462-B0131	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Watch Lieutenant	守望副官	暂定·官方待核	所给英文底稿	A0462-B0132	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Chaplain	死亡守望教士	暂定·官方待核	所给英文底稿	A0462-B0133	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Apothecary	死亡守望药剂师	暂定·官方待核	所给英文底稿	A0462-B0134	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Librarian	死亡守望智库员	暂定·官方待核	所给英文底稿	A0462-B0135	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Epistolary	死亡守望星语官	暂定·官方待核	所给英文底稿	A0462-B0136	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Techmarine	死亡守望科技战士	暂定·官方待核	所给英文底稿	A0462-B0137	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Forge Master	死亡守望铸造大师	暂定·官方待核	所给英文底稿	A0462-B0138	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Castellan of the Black Vault	黑库堡主	暂定·官方待核	所给英文底稿	A0462-B0139	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Dreadnought	死亡守望无畏机甲	暂定·官方待核	所给英文底稿	A0462-B0140	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Keeper	死亡守望守护者	暂定·官方待核	所给英文底稿	A0462-B0141	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Champion	死亡守望冠军	暂定·官方待核	所给英文底稿	A0462-B0142	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch First Company Veteran	死亡守望第一连队老兵	暂定·官方待核	所给英文底稿	A0462-B0143	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Kill-marine	死亡守望杀戮战士	暂定·官方待核	所给英文底稿	A0462-B0146	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Deathwatch Black Shield	死亡守望黑盾	暂定·官方待核	所给英文底稿	A0462-B0147	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tactical Marine	战术战士	暂定·官方待核	所给英文底稿	A0462-B0148	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Assault Marine	突击战士	暂定·官方待核	所给英文底稿	A0462-B0149	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Devastator Marine	破坏者战士	暂定·官方待核	所给英文底稿	A0462-B0150	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Elminator Squad	歼灭者小队	暂定·官方待核	所给英文底稿	A0462-B0159	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eye of Retribution	报复之眼号	暂定·官方待核	所给英文底稿	A0462-B0177	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fatal Redress	致命补救号	暂定·官方待核	所给英文底稿	A0462-B0179	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Final Mercy	最终仁慈号	暂定·官方待核	所给英文底稿	A0462-B0181	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hallowed Sword	圣剑号	暂定·官方待核	所给英文底稿	A0462-B0183	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lance of Darkness	黑暗长枪号	暂定·官方待核	所给英文底稿	A0462-B0185	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Pyre Imperius	帝国柴薪号	暂定·官方待核	所给英文底稿	A0462-B0189	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Robidoux	罗比杜号	暂定·官方待核	所给英文底稿	A0462-B0191	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Spear of Fury	愤怒之矛号	暂定·官方待核	所给英文底稿	A0462-B0195	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Thunder’s Word	雷霆之语号	暂定·官方待核	所给英文底稿	A0462-B0197	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Wrathbringer	愤怒使者号	暂定·官方待核	所给英文底稿	A0462-B0199	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Artemis	阿尔忒弥斯杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0202	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Cassius	卡西乌斯杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0203	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Azkarael	阿扎瑞尔杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0204	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Brontos	布朗托斯杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0205	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Talon	利爪杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0207	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kill Team Vorens	沃伦斯杀戮小队	暂定·官方待核	所给英文底稿	A0462-B0208	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Squad Veridium	维瑞迪姆小队	暂定·官方待核	所给英文底稿	A0462-B0209	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gideon Borleos	吉迪恩·博莱奥斯	暂定·官方待核	所给英文底稿	A0462-B0215	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Valesnus	瓦莱斯诺斯	暂定·官方待核	所给英文底稿	A0462-B0216	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mordelai of the Imperial Fists	帝国之拳的莫迪莱	暂定·官方待核	所给英文底稿	A0462-B0217	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alathresis of the Novamarines	新星战士的阿拉瑟瑞斯	暂定·官方待核	所给英文底稿	A0462-B0218	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Feron	费龙	暂定·官方待核	所给英文底稿	A0462-B0220	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Utorian Denash	乌托里安·迪纳什	暂定·官方待核	所给英文底稿	A0462-B0221	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vaedrian Shenol	韦德里安·谢诺	暂定·官方待核	所给英文底稿	A0462-B0222	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vilnus	维尔纽斯	暂定·官方待核	所给英文底稿	A0462-B0223	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lothar Redfang	洛萨·红牙	暂定·官方待核	所给英文底稿	A0462-B0232	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daxis	达西斯	暂定·官方待核	所给英文底稿	A0462-B0234	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alessio Cortez	阿莱西奥·科尔特斯	暂定·官方待核	所给英文底稿	A0462-B0235	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Esteban de Dominova	埃斯特万·德·多米诺万	暂定·官方待核	所给英文底稿	A0462-B0237	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kail Vibius	凯尔·维比乌斯	暂定·官方待核	所给英文底稿	A0462-B0239	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Andar Scarion	安达尔·斯凯瑞恩	暂定·官方待核	所给英文底稿	A0462-B0240	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Marius Avincus	马里乌斯·阿文科斯	暂定·官方待核	所给英文底稿	A0462-B0241	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Peratos	佩拉托斯	暂定·官方待核	所给英文底稿	A0462-B0242	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Holgjar Ironfang of the Space Wolves	太空野狼的霍尔加尔·铁牙	暂定·官方待核	所给英文底稿	A0462-B0244	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ashok	阿肖克	暂定·官方待核	所给英文底稿	A0462-B0248	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shaidan	沙伊丹	暂定·官方待核	所给英文底稿	A0462-B0249	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Andreas	安德烈亚斯	暂定·官方待核	所给英文底稿	A0462-B0252	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Velim	维林	暂定·官方待核	所给英文底稿	A0462-B0255	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kaelar	凯拉	暂定·官方待核	所给英文底稿	A0462-B0256	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Broec	布罗克	暂定·官方待核	所给英文底稿	A0462-B0257	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ortan Cassius of the Ultramarines	极限战士的奥坦·卡西乌斯	暂定·官方待核	所给英文底稿	A0462-B0258	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Idemon	艾迪蒙	暂定·官方待核	所给英文底稿	A0462-B0259	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vigilant	维吉兰特	暂定·官方待核	所给英文底稿	A0462-B0260	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kregor Thann	克雷戈尔·坦恩	暂定·官方待核	所给英文底稿	A0462-B0262	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought Chyron	凯隆	暂定·官方待核	所给英文底稿	A0462-B0263	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought Szobczak	斯佐贝扎克	暂定·官方待核	所给英文底稿	A0462-B0264	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought Nihilus	无畏机甲尼希勒斯	暂定·官方待核	所给英文底稿	A0462-B0265	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought Xandor	无畏机甲赞多尔	暂定·官方待核	所给英文底稿	A0462-B0266	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gjunheim	格琼海姆	暂定·官方待核	所给英文底稿	A0462-B0272	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Soron	索伦	暂定·官方待核	所给英文底稿	A0462-B0273	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Pasanius	帕撒尼乌斯	暂定·官方待核	所给英文底稿	A0462-B0274	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Crull	克鲁尔	暂定·官方待核	所给英文底稿	A0462-B0275	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Galatael	加拉泰	暂定·官方待核	所给英文底稿	A0462-B0276	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Neleus of the White Consuls	白色执政官的奈琉斯	暂定·官方待核	所给英文底稿	A0462-B0283	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Trythios of the Blood Ravens	血鸦的特里西奥斯	暂定·官方待核	所给英文底稿	A0462-B0284	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vael Donatus of the Ultramarines	极限战士的瓦尔·多纳图斯	暂定·官方待核	所给英文底稿	A0462-B0287	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Garran Branatar of the Salamanders	火蜥蜴的加兰·布拉纳塔尔	暂定·官方待核	所给英文底稿	A0462-B0289	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Darrion Rauth of the Exorcists	驱魔者的达里恩·劳斯	暂定·官方待核	所给英文底稿	A0462-B0292	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Henghast of the Space Wolves	太空野狼的恒哈斯特	暂定·官方待核	所给英文底稿	A0462-B0295	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alric	奥瑞克	暂定·官方待核	所给英文底稿	A0462-B0297	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tiberius of the Ultramarines	极限战士的提比略	暂定·官方待核	所给英文底稿	A0462-B0305	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Izrafel of the Flesh Tearers	撕肉者的伊斯拉菲尔	暂定·官方待核	所给英文底稿	A0462-B0306	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lyone of the Novamarines	新星战士的莱昂	暂定·官方待核	所给英文底稿	A0462-B0307	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Pharanos	法拉诺斯	暂定·官方待核	所给英文底稿	A0462-B0308	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ruinus of the Mantis Warriors	螳螂勇士的鲁伊纳斯	暂定·官方待核	所给英文底稿	A0462-B0309	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Azkarion	阿扎里翁	暂定·官方待核	所给英文底稿	A0463-B0041	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bannon	班农	暂定·官方待核	所给英文底稿	A0463-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Barradan	巴拉丹	暂定·官方待核	所给英文底稿	A0463-B0043	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Denassio	德纳西奥	暂定·官方待核	所给英文底稿	A0463-B0045	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daox Glykas	道克斯·格莱卡斯	暂定·官方待核	所给英文底稿	A0463-B0046	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Galesus	盖勒苏斯	暂定·官方待核	所给英文底稿	A0463-B0048	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ijasos	伊贾索斯	暂定·官方待核	所给英文底稿	A0463-B0049	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Prium	普瑞姆	暂定·官方待核	所给英文底稿	A0463-B0055	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ska Mordentodt	斯卡·莫登托特	暂定·官方待核	所给英文底稿	A0463-B0056	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sephanor	塞法诺	暂定·官方待核	所给英文底稿	A0463-B0057	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Holgjar Ironfang	霍尔加尔·铁牙	暂定·官方待核	所给英文底稿	A0463-B0058	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ghasubai	加苏拜	暂定·官方待核	所给英文底稿	A0463-B0059	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hall of Champions	冠军大厅	暂定·官方待核	所给英文底稿	A0464-B0129	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
High Paladin Koiar Tempus	至高圣骑士科亚尔·坦帕斯	暂定·官方待核	所给英文底稿	A0464-B0131	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Chamber of Purity	纯洁圣堂	暂定·官方待核	所给英文底稿	A0464-B0135	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Castellan Garran Crowe	加兰·克罗堡主	暂定·官方待核	所给英文底稿	A0464-B0137	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Steward of the Armoury	军械库统筹者	暂定·官方待核	所给英文底稿	A0464-B0141	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vardan Kai	瓦尔丹·凯	暂定·官方待核	所给英文底稿	A0464-B0142	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cadrig Pelenas	卡德里格·佩莱纳斯	暂定·官方待核	所给英文底稿	A0464-B0150	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Brotherhood Champion Feydor Ankhalas	兄弟会勇士费多·安卡拉斯	暂定·官方待核	所给英文底稿	A0464-B0151	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Admiral of the Fleet	舰队元帅	暂定·官方待核	所给英文底稿	A0464-B0160	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vorth Mordrak	沃尔斯·莫德拉克	暂定·官方待核	所给英文底稿	A0464-B0161	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
