英文标准词	采用中文	译名状态	依据	定位	编辑说明
Choronzon	克罗佐	暂定·官方待核	所给英文底稿与全书统一决定	549/74	沿原稿，深渊居者/离散恶魔是同一存在称号
Pesedjet	九柱神	暂定·官方待核	所给英文底稿与全书统一决定	549/81	沿原稿，九大学会组织架构
Rehati	静修者	暂定·官方待核	所给英文底稿与全书统一决定	549/81	沿原稿，灵能等级构成的指挥议会
Fellowship (Thousand Sons)	学会	暂定·官方待核	所给英文底稿与全书统一决定	549/81	沿原稿，千子相当于战团的组织层级
Sul Kontep	苏尔·孔泰普	暂定·官方待核	所给英文底稿与全书统一决定	549/96	沿原稿
Seer Stones	先知之石	暂定·官方待核	所给英文底稿与全书统一决定	549/111	沿原稿，工具名
Spireguard	尖塔守卫	暂定·官方待核	所给英文底稿与全书统一决定	549/123	沿原稿，凡人军队
Battle of the Fang	长牙之战	暂定·官方待核	所给英文底稿与全书统一决定	549/123	沿原稿，相关地名官译待核
Rout of Megorania	梅戈拉尼亚溃敌行动	暂定·官方待核	所给英文底稿与全书统一决定	549/139	原溃退，明确击溃敌人而非本军败逃
Legio Lacrimae	泣泪军团	暂定·官方待核	所给英文底稿与全书统一决定	549/139	沿原稿
Athenaeum of Kallimakus	卡利马库斯学宫	暂定·官方待核	所给英文底稿与全书统一决定	549/194	原雅典娜神庙，误解Athenaeum
Ark Reach Cluster	方舟疆域星群	暂定·官方待核	所给英文底稿与全书统一决定	549/162	随已有Ark Reach Secundus统一Reach疆域
Pariah Crusade	被遗弃者远征	暂定·官方待核	所给英文底稿与全书统一决定	549/241	暂沿原稿战役名，与Pariah贱民群体不直接等同
Cazhat	卡扎特	暂定·官方待核	所给英文底稿与全书统一决定	549/158	本段Cazhar拼写异文，中文不拆分
Achean Pattern	亚该亚型	暂定·官方待核	所给英文底稿与全书统一决定	549249	动力盔甲变体。
Photep	万丈光芒号	暂定·官方待核	所给英文底稿与全书统一决定	549251	沿原稿旗舰名。
Red Orders	红色教团	暂定·官方待核	所给英文底稿与全书统一决定	549275	千子军事组织，不属审判庭。
Order of Ruin	毁灭教团	暂定·官方待核	所给英文底稿与全书统一决定	549275	沿原稿。
Unmakers	抹除者	暂定·官方待核	所给英文底稿与全书统一决定	549275	毁灭教团别称，区别 The Redacted 战帮。
Order of the Jackal	豺狼教团	暂定·官方待核	所给英文底稿与全书统一决定	549275	沿原稿。
Measure of Life and Death	生死衡量	暂定·官方待核	所给英文底稿与全书统一决定	549275	豺狼教团别称，沿稿暂定。
Order of Blindness	盲目教团	暂定·官方待核	所给英文底稿与全书统一决定	549275	沿稿，阿蒙指挥。
Khenetai Occult	肯特泰密会	暂定·官方待核	所给英文底稿与全书统一决定	549275	沿稿。
Ammitara Occult	阿米塔拉密会	暂定·官方待核	所给英文底稿与全书统一决定	549275	沿稿。
Magus (Thousand Sons)	法师	暂定·官方待核	所给英文底稿与全书统一决定	549278	马格努斯学派总领职衔；原魔术师；区别基因窃取者占星师。
Enumerations	心境	暂定·官方待核	所给英文底稿与全书统一决定	549282	千子灵能控制修行法，沿原稿。
Magister Templi	圣堂讲师	暂定·官方待核	所给英文底稿与全书统一决定	549289	沿稿千子职衔。
Cult of Change	变化学派	暂定·官方待核	所给英文底稿与全书统一决定	549291	沿稿。
Cult of Duplicity	二重学派	暂定·官方待核	所给英文底稿与全书统一决定	549293	沿稿专名，duplicity 含两面性、欺诈之意。
Cult of Knowledge	知识学派	暂定·官方待核	所给英文底稿与全书统一决定	549295	沿稿。
Cult of Magic	魔法学派	暂定·官方待核	所给英文底稿与全书统一决定	549297	沿稿。
Cult of Manipulation	操纵学派	暂定·官方待核	所给英文底稿与全书统一决定	549299	沿稿。
Cult of Mutation	突变学派	暂定·官方待核	所给英文底稿与全书统一决定	549301	沿稿。
Cult of Prophecy	预言学派	暂定·官方待核	所给英文底稿与全书统一决定	549303	沿稿。
Cult of Scheming	阴谋学派	暂定·官方待核	所给英文底稿与全书统一决定	549305	沿稿。
Cult of Time	时间学派	暂定·官方待核	所给英文底稿与全书统一决定	549307	沿稿。
Thrallband	束缚小队	暂定·官方待核	所给英文底稿与全书统一决定	549309	沿稿基本作战编组。
Magister (Thousand Sons)	魔导师	暂定·官方待核	所给英文底稿与全书统一决定	549311	沿稿，与 Magus、Magister Templi 区分。
Exalted Thrallband	至尊束缚小队	暂定·官方待核	所给英文底稿与全书统一决定	549311	沿稿数百人规模的联合编组；并非数百支小队。
Aspiring Sorcerer	巫师学徒	暂定·官方待核	所给英文底稿与全书统一决定	549311	沿稿。
Scarab Occult Sorcerer	圣甲虫密会巫师	暂定·官方待核	所给英文底稿与全书统一决定	549311	沿稿；Scarab Occult Terminators 官译圣甲虫终结者。
Tizca’s Revenge	提兹卡的复仇号	暂定·官方待核	所给英文底稿与全书统一决定	549382	马格努斯现用旗舰，沿稿补舰名号。
Hekaton	赫卡顿号	暂定·官方待核	所给英文底稿与全书统一决定	549384	阿里曼与浪子战帮旗舰。
Scarab Prime	圣甲虫之首	暂定·官方待核	所给英文底稿与全书统一决定	549387	沿原稿运输机名。
Canis Vertex	犬之顶点号	暂定·官方待核	所给英文底稿与全书统一决定	549390	沿原稿战将级泰坦。
Czetherrtihor	泽瑟提霍尔号	暂定·官方待核	所给英文底稿与全书统一决定	549392	沿原稿战将级泰坦。
Ichneumon	伊希诺蒙	暂定·官方待核	所给英文底稿与全书统一决定	549345	沿原稿人物名。
Censure Host	惩戒天军	暂定·官方待核	所给英文底稿与全书统一决定	549337	沿原稿。
Raptora	猎鹰学派	暂定·官方待核	所给英文底稿与全书统一决定	549400	沿原稿。
Pavoni	亮羽学派	暂定·官方待核	所给英文底稿与全书统一决定	549402	沿原稿。
Athanaeans	天枭学派	暂定·官方待核	所给英文底稿与全书统一决定	549406	沿原稿。
Pyrae	火凤学派	暂定·官方待核	所给英文底稿与全书统一决定	549408	沿原稿。
Hathor Maat	哈索尔·玛特	暂定·官方待核	所给英文底稿与全书统一决定	549402	沿原稿人物名。
Baleq Uthizzar	巴莱克·乌希萨尔	暂定·官方待核	所给英文底稿与全书统一决定	549406	沿原稿人物名。
Khalophis	卡洛菲斯	暂定·官方待核	所给英文底稿与全书统一决定	549408	沿原稿人物名。
Phael Toron	费尔·托伦	暂定·官方待核	所给英文底稿与全书统一决定	549410	沿原稿人物名。
Auramagma	奥拉玛玛	暂定·官方待核	所给英文底稿与全书统一决定	549412	沿原稿人物名。
Ankhu Anen	安库·埃南	暂定·官方待核	所给英文底稿与全书统一决定	549416	沿原稿人物名。
Menkaura	门卡乌拉	暂定·官方待核	所给英文底稿与全书统一决定	549420	沿原稿人物名。
Ignis	伊格尼斯	暂定·官方待核	所给英文底稿与全书统一决定	549422	沿原稿人物名。
Aqhet Hakoris	阿赫特·哈科里斯	暂定·官方待核	所给英文底稿与全书统一决定	549424	沿原稿人物名。
Aquilae	天鹰学派	暂定·官方待核	所给英文底稿与全书统一决定	549424	拟议中的第六学派。
Iskandar Khayon	伊斯坎达尔·卡扬	暂定·官方待核	所给英文底稿与全书统一决定	549431	沿原稿人物名。
Herume Aphael	赫鲁姆·阿菲尔	暂定·官方待核	所给英文底稿与全书统一决定	549433	沿原稿人物名。
Amarhotep	阿玛霍特普	暂定·官方待核	所给英文底稿与全书统一决定	549435	沿原稿人物名。
Hasakh Atahli	哈萨克·阿塔利	暂定·官方待核	所给英文底稿与全书统一决定	549437	沿原稿人物名。
Coven of Three	三人集会	暂定·官方待核	所给英文底稿与全书统一决定	549439	沿稿，指三名巫师的组合。
Korskaris	科尔斯卡里斯	暂定·官方待核	所给英文底稿与全书统一决定	549441	沿原稿人物名。
Kataklystis	卡塔克利斯蒂斯	暂定·官方待核	所给英文底稿与全书统一决定	549443	沿原稿人物名。
Astorthas the Inconstant	不忠者阿斯特萨斯	暂定·官方待核	所给英文底稿与全书统一决定	549445	沿原稿称号。
T’sathis Vhorr	特’斯萨斯·沃赫尔	暂定·官方待核	所给英文底稿与全书统一决定	549447	沿原稿人物名。
Mordant Hex	莫丹特·海克斯	暂定·官方待核	所给英文底稿与全书统一决定	549449	沿原稿人物名。
Madox	马多克斯	暂定·官方待核	所给英文底稿与全书统一决定	549451	沿原稿人物名。
Imurah	伊穆拉	暂定·官方待核	所给英文底稿与全书统一决定	549453	沿原稿人物名。
Avarax	阿瓦拉克斯	暂定·官方待核	所给英文底稿与全书统一决定	549453	沿原稿巢都世界。
Numerologists	数命学者	暂定·官方待核	所给英文底稿与全书统一决定	549469	沿稿单位名。
Osiron Dreadnought	奥希隆级无畏	暂定·官方待核	所给英文底稿与全书统一决定	549470	沿稿，独特无畏型制。
Vulcan Self-Propelled Gun	火神自行火炮	暂定·官方待核	所给英文底稿与全书统一决定	549471	沿稿。
Castellax-Achea Class Robot	堡星-阿奇雅级机兵	暂定·官方待核	所给英文底稿与全书统一决定	549472	沿稿；完整型制名暂待核实。
Thrall Wizard	奴隶巫师	暂定·官方待核	所给英文底稿与全书统一决定	549474	沿稿。
The Black Staff of Ahriman	阿里曼的黑杖	暂定·官方待核	所给英文底稿与全书统一决定	549370	沿稿。
The Book of Magnus	马格努斯之书	暂定·官方待核	所给英文底稿与全书统一决定	549371	沿稿。
Blade of Magnus	马格努斯之刃	暂定·官方待核	所给英文底稿与全书统一决定	549373	沿稿。
Crown of the Crimson King	深红之王之冠	暂定·官方待核	所给英文底稿与全书统一决定	549374	沿稿。
Coruscator	闪耀者	暂定·官方待核	所给英文底稿与全书统一决定	549375	沿稿。
Helm of the Third Eye	三眼头盔	暂定·官方待核	所给英文底稿与全书统一决定	549376	沿稿。
Astral Grimoire	星界魔法书	暂定·官方待核	所给英文底稿与全书统一决定	549377	沿稿。
Infernal Master	炼狱之主	官方已核对	GW-09/GW-10 已下载官方 PDF 提取文本	549；GW09第36页/GW10第35页	GW09第36页/GW10第35页直接中英同名对应。
Mutalith Vortex Beast	变异旋涡兽	官方已核对	GW-09/GW-10 已下载官方 PDF 提取文本	549；GW09第36页/GW10第35页	GW09第36页/GW10第35页直接中英同名对应。
Tzaangor Shaman	奸角兽萨满	官方已核对	GW-09/GW-10 已下载官方 PDF 提取文本	549；GW09第36页/GW10第35页	GW09第36页/GW10第35页直接中英同名对应。
Sekhetar Robot	塞克塔机器人	官方中文参考·对应待核	GW-09/GW-10 已下载官方 PDF 提取文本	549；GW09第36页/GW10第35页	GW09第36页中文列名，所存GW10旧版英文未列该新增单位；原译塞赫塔机兵。
Scarab Occult	圣甲虫密会	暂定·官方待核	所给英文底稿与全书统一决定	550	组织名沿原稿，区别完整现行单位官译圣甲虫终结者。
Sekhmet	塞赫麦特	暂定·官方待核	所给英文底稿与全书统一决定	5502	沿原稿精英部队别名。
Magnus’s Veterans	马格努斯的老兵	暂定·官方待核	所给英文底稿与全书统一决定	5502	塞赫麦特的别名。
Philosophus	哲人	暂定·官方待核	所给英文底稿与全书统一决定	5507	学派修行位阶，沿原稿。
Sekhmet Conclave	塞赫麦特秘阵	暂定·官方待核	所给英文底稿与全书统一决定	55023	沿原稿编组名。
Inferno Combi-Bolter	炼狱复合爆矢枪	暂定·官方待核	所给英文底稿与全书统一决定	55020	沿原稿。
Hellfyre Missile Rack	地狱之火导弹架	暂定·官方待核	所给英文底稿与全书统一决定	55020	沿原稿。
Heavy Warpflamer	重型魔焰喷射器	暂定·官方待核	所给英文底稿与全书统一决定	55020	沿原稿。
Hyades	希亚德斯	暂定·官方待核	所给英文540、682及主审统一决定	A0540-B0251	灰骑士陷阱所在行星，原译毕星团，非现实同名星群。
