英文标准词	采用中文	译名状态	依据	定位	编辑说明
Xiphon Interceptor	剑尾截击机	暂定·官方待核	所给英文底稿	A0230-B0118	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Talon	黑暗之爪	暂定·官方待核	所给英文底稿	A0230-B0122	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormfang Gunship	风暴牙炮艇	暂定·官方待核	所给英文底稿	A0230-B0124	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormwolf	风暴狼	暂定·官方待核	所给英文底稿	A0230-B0126	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Corvus Blackstar	黑星渡鸦	官方已核对	主审转交已核对GW09/GW10第24页中英单位表；https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10 第24页	同名单位直核；Watch Master区别其他战团Master of the Watch守望大师。
Caestus Assault Ram	拳套突击撞击艇	暂定·官方待核	所给英文底稿	A0230-B0130	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Landing Craft	登陆艇	暂定·官方待核	所给英文底稿	A0230-B0132	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Thunderbolt Dropship	霹雳空投舰	暂定·官方待核	所给英文底稿	A0230-B0134	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormbird	风暴鸟	暂定·官方待核	所给英文底稿	A0230-B0139	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Wrath Starfighter	愤怒星际战斗机	暂定·官方待核	所给英文底稿	A0230-B0141	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormhawk	风暴隼	暂定·官方待核	所给英文底稿	A0230-B0143	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lotus	莲花	暂定·官方待核	所给英文底稿	A0230-B0145	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Deathbird Interceptor	死亡鸟拦截机	暂定·官方待核	所给英文底稿	A0230-B0147	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Swordstrike Interceptor	剑击截击机	暂定·官方待核	所给英文底稿	A0230-B0149	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Apis	蜜蜂	暂定·官方待核	所给英文底稿	A0230-B0153	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Castellan Bomber	堡主轰炸机	暂定·官方待核	所给英文底稿	A0230-B0155	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lightning Crow	闪电鸦	暂定·官方待核	所给英文底稿	A0230-B0157	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Skylance	天空长枪	暂定·官方待核	所给英文底稿	A0230-B0159	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Orgus Flyer	奥格斯飞行器	暂定·官方待核	所给英文底稿	A0230-B0161	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Pythos Scout Plane	派索斯侦察机	暂定·官方待核	所给英文底稿	A0230-B0163	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dreadclaw	恐怖爪	暂定·官方待核	所给英文底稿	A0230-B0165	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kharybdis Assault Claw	卡律布狄斯突击爪	暂定·官方待核	所给英文底稿	A0230-B0167	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Purgio Class Boarding Transport	普尔吉奥级跳帮运输机	暂定·官方待核	所给英文底稿	A0230-B0169	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Anhur Pattern Transport	安赫型运输机	暂定·官方待核	所给英文底稿	A0230-B0171	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Harbinger Assault Craft	先驱者突击机	暂定·官方待核	所给英文底稿	A0230-B0173	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormstrike Gunship	风暴打击炮艇	暂定·官方待核	所给英文底稿	A0230-B0174	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormcrow	风暴乌鸦	暂定·官方待核	所给英文底稿	A0230-B0176	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hawkwing	鹰翼	暂定·官方待核	所给英文底稿	A0230-B0178	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Torpedo	鱼雷	暂定·官方待核	所给英文底稿	A0230-B0180	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fusion Beamer	聚变光束	暂定·官方待核	所给英文底稿	A0230-B0182	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Macrocannon	宏炮	暂定·官方待核	所给英文底稿	A0230-B0183	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bombardment Cannon	轰炸炮	暂定·官方待核	所给英文底稿	A0230-B0184	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Flak Turret	高射炮塔	暂定·官方待核	所给英文底稿	A0230-B0185	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Plasma Projector	等离子投射炮	暂定·官方待核	所给英文底稿	A0230-B0186	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Missile Launchers	导弹发射器	暂定·官方待核	所给英文底稿	A0230-B0187	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Magma Bombs	熔岩炸弹	暂定·官方待核	所给英文底稿	A0230-B0188	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Exterminatus weaponry	灭绝令武器	暂定·官方待核	所给英文底稿	A0230-B0189	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cyclonic Torpedo	旋风鱼雷	暂定·官方待核	所给英文底稿	A0230-B0190	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Magna Torpedo	巨型鱼雷	暂定·官方待核	所给英文底稿	A0230-B0191	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Virus Bomb	病毒炸弹	暂定·官方待核	所给英文底稿	A0230-B0192	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Atmospheric incinerator torpedo	大气焚烧鱼雷	暂定·官方待核	所给英文底稿	A0230-B0193	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Modalis Atmospheric Missile	莫达利斯大气导弹	暂定·官方待核	所给英文底稿	A0230-B0194	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Master of the Chapter	战团长	暂定·官方待核	所给英文底稿	A0231-B0043	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Veteran Company	老兵连队	暂定·官方待核	所给英文底稿	A0231-B0056	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Battle Companies	战斗连队	暂定·官方待核	所给英文底稿	A0231-B0061	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Reserve Companies	预备连队	暂定·官方待核	所给英文底稿	A0231-B0073	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Scout Company	侦察连	暂定·官方待核	所给英文底稿	A0231-B0087	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Space Marine homeworld	星际战士母星	暂定·官方待核	所给英文底稿	233	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Canis Helix	狼之螺旋	暂定·官方待核	所给英文底稿	A0234-B0044	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Secondary Heart	第二心脏	暂定·官方待核	所给英文底稿	A0234-B0047	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ossmodula	骨骼强化器官	暂定·官方待核	所给英文底稿	A0234-B0050	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Biscopea	肌肉强化器官	暂定·官方待核	所给英文底稿	A0234-B0057	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sinew Coils	肌腱线圈	暂定·官方待核	所给英文底稿	A0234-B0063	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Magnificat	圣颂垂体	暂定·官方待核	所给英文底稿	A0234-B0066	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Belisarian Furnace	贝利萨留斯熔炉	暂定·官方待核	所给英文底稿	A0234-B0069	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Haemastamen	重造血器官	暂定·官方待核	所给英文底稿	A0234-B0072	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Larraman's Organ	拉瑞曼器官	暂定·官方待核	所给英文底稿	A0234-B0075	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Catalepsean Node	调控神经节点	暂定·官方待核	所给英文底稿	A0234-B0078	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Preomnor	预置胃	暂定·官方待核	所给英文底稿	A0234-B0081	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Omophagea	基因侦测神经	暂定·官方待核	所给英文底稿	A0234-B0084	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Multi-lung	第三肺	暂定·官方待核	所给英文底稿	A0234-B0093	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Occulobe	视觉控制器官	暂定·官方待核	所给英文底稿	A0234-B0096	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lyman's Ear	莱曼之耳	暂定·官方待核	所给英文底稿	A0234-B0099	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sus-an Membrane	苏安脑膜	暂定·官方待核	所给英文底稿	A0234-B0102	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Melanchromic Organ	色素控制器官	暂定·官方待核	所给英文底稿	A0234-B0107	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Oolitic Kidney	卵石肾脏	暂定·官方待核	所给英文底稿	A0234-B0110	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Neuroglottis	味觉监测神经	暂定·官方待核	所给英文底稿	A0234-B0113	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mucranoid	汗腺改进器官	暂定·官方待核	所给英文底稿	A0234-B0116	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Betcher's Gland	贝彻腺体	暂定·官方待核	所给英文底稿	A0234-B0119	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Progenoids	基因存收腺	暂定·官方待核	所给英文底稿	A0234-B0122	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Black Carapace	黑色甲壳	暂定·官方待核	所给英文底稿	A0234-B0129	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Insanguination	染血	暂定·官方待核	所给英文底稿	A0234-B0136	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vanguard Veteran Squads	先锋老兵小队	暂定·官方待核	所给英文底稿	A0236-B0005	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sternguard Veteran Squads	肃卫老兵小队	暂定·官方待核	所给英文底稿	A0236-B0006	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Terminator Squads	终结者小队	暂定·官方待核	所给英文底稿	A0236-B0010	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Terminator Assault Squads	终结者突击小队	暂定·官方待核	所给英文底稿	A0236-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bike Squads	摩托小队	暂定·官方待核	所给英文底稿	A0236-B0012	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Battleline Squad	战线小队	暂定·官方待核	所给英文底稿	237	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Close Support Squad	近战支援小队	暂定·官方待核	所给英文底稿	238	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vanguard Squads	先锋小队	暂定·官方待核	所给英文底稿	A0239-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fire Support Squad	火力支援小队	暂定·官方待核	所给英文底稿	239	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aggressor Squads	侵略者小队	暂定·官方待核	所给英文底稿	A0239-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Centurion Devastator Squads	百夫长破坏者小队	暂定·官方待核	所给英文底稿	A0239-B0012	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eradicator Squads	根除者小队	暂定·官方待核	所给英文底稿	A0239-B0015	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hellblaster Squads	地狱轰击者小队	暂定·官方待核	所给英文底稿	A0239-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eliminator Squads	歼灭者小队	暂定·官方待核	所给英文底稿	A0239-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Suppressor Squads	压制者小队	暂定·官方待核	所给英文底稿	A0239-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chapter serfs	战团农奴	暂定·官方待核	所给英文底稿	240	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Artificer	技工	暂定·官方待核	所给英文底稿	A0240-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Combat Scribe	战斗抄写员	暂定·官方待核	所给英文底稿	A0240-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Conversi	皈依者	暂定·官方待核	所给英文底稿	A0240-B0024	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Enginarium Laborer	引擎工人	暂定·官方待核	所给英文底稿	A0240-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Equerry	近侍	暂定·官方待核	所给英文底稿	A0240-B0028	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Historitors	历史学家	暂定·官方待核	所给英文底稿	A0240-B0030	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Housecarl	侍卫	暂定·官方待核	所给英文底稿	A0240-B0032	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Logisticiam Illuminati	后勤先觉者	暂定·官方待核	所给英文底稿	A0240-B0034	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Medicae	医疗工	暂定·官方待核	所给英文底稿	A0240-B0036	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Monitor	监视者	暂定·官方待核	所给英文底稿	A0240-B0038	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ordinator of the House	家族协调人	暂定·官方待核	所给英文底稿	A0240-B0040	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Refectorium	膳堂工	暂定·官方待核	所给英文底稿	A0240-B0042	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sacratium	祝圣工	暂定·官方待核	所给英文底稿	A0240-B0044	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Scholiasts	学者	暂定·官方待核	所给英文底稿	A0240-B0046	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Scribellum	抄写员	暂定·官方待核	所给英文底稿	A0240-B0048	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Serf-Laborer	农奴劳工	暂定·官方待核	所给英文底稿	A0240-B0050	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Serf-Pilot	农奴驾驶员	暂定·官方待核	所给英文底稿	A0240-B0052	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Shipmaster	舰长	暂定·官方待核	所给英文底稿	A0240-B0054	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Warrior Serf	战士农奴	暂定·官方待核	所给英文底稿	A0240-B0056	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Armsmen	武装水手	暂定·官方待核	所给英文底稿	A0240-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aettguard	狼巢守卫	暂定·官方待核	所给英文底稿	A0240-B0061	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Amarean Guard	阿玛瑞安卫队	暂定·官方待核	所给英文底稿	A0240-B0063	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Auric Auxilia	黄金辅助军	暂定·官方待核	所给英文底稿	A0240-B0065	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brander-Priest	烙印祭司	暂定·官方待核	所给英文底稿	A0240-B0067	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hasasi	哈萨西	暂定·官方待核	所给英文底稿	A0240-B0071	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Helot	农奴	暂定·官方待核	所给英文底稿	A0240-B0086	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sergeant Majoris	主军士	暂定·官方待核	所给英文底稿	A0240-B0075	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knave	男仆	暂定·官方待核	所给英文底稿	A0240-B0077	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Thrall	血奴	暂定·官方待核	所给英文底稿	A0240-B0082	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Clan-Serf	氏族农奴	暂定·官方待核	所给英文底稿	A0240-B0084	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mortal	凡人	暂定·官方待核	所给英文底稿	A0240-B0088	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Servile	卑贱者	暂定·官方待核	所给英文底稿	A0240-B0090	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Zart	扎尔特	暂定·官方待核	所给英文底稿	A0240-B0092	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Anuradha Daaz	阿努拉达·达兹	暂定·官方待核	所给英文底稿	A0240-B0095	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nalyatov	纳利亚托夫	暂定·官方待核	所给英文底稿	A0240-B0097	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Orfeo	奥尔菲奥	暂定·官方待核	所给英文底稿	A0240-B0099	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tsek	泽克	暂定·官方待核	所给英文底稿	A0240-B0101	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Valdric	瓦尔德里克	暂定·官方待核	所给英文底稿	A0240-B0103	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Astartes Praeses	阿斯塔特总督	暂定·官方待核	所给英文底稿	241	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Relictors	遗物守护者	暂定·官方待核	所给英文底稿	A0241-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Litany of Demolition	摧毁祷文	暂定·官方待核	所给英文底稿	A0242-B0004	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Library of Ptolemy	托勒密图书馆	暂定·官方待核	所给英文底稿	A0243-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Sanctum Sanctorum	至圣所	暂定·官方待核	所给英文底稿	A0243-B0013	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Ayanga	阿扬加	暂定·官方待核	所给英文底稿	A0243-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Marneus Augustus Calgar	马涅乌斯·奥古斯图斯·卡尔加	暂定·官方待核	所给英文底稿	A0247-B0023	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Khoisan Neotera	科伊桑·尼奥泰拉	暂定·官方待核	所给英文底稿	A0247-B0041	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gregor Dessian	格雷戈尔·德西安	暂定·官方待核	所给英文底稿	A0247-B0043	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sarpedon	萨尔佩冬	暂定·官方待核	所给英文底稿	A0247-B0045	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Seydon	塞顿	暂定·官方待核	所给英文底稿	A0247-B0049	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tu'Shan	图杉	暂定·官方待核	所给英文底稿	A0247-B0051	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Zargo	扎戈	暂定·官方待核	所给英文底稿	A0247-B0055	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kathal	卡萨尔	暂定·官方待核	所给英文底稿	A0247-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lufgt Huron	鲁夫特·休伦	暂定·官方待核	所给英文底稿	A0247-B0060	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sevastus Kranon	塞瓦图斯·克拉能	暂定·官方待核	所给英文底稿	A0247-B0064	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sven Bloodhowl	斯万·血吼	暂定·官方待核	所给英文底稿	A0248-B0065	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Erasmus Tycho	伊拉斯谟·第谷	暂定·官方待核	所给英文底稿	A0248-B0070	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Taelos	泰洛斯	暂定·官方待核	所给英文底稿	A0248-B0087	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ur'zan Drakgaard	乌尔赞·德拉克加德	暂定·官方待核	所给英文底稿	A0248-B0092	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kyrin Solaq	基林·索拉克	暂定·官方待核	所给英文底稿	A0248-B0095	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Marius Amalrich	马里乌斯·阿马尔里奇	暂定·官方待核	所给英文底稿	A0248-B0098	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Battle Leader	战斗领袖	暂定·官方待核	所给英文底稿	A0249-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Castellan	堡主	暂定·官方待核	所给英文底稿	A0249-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Naysmith	谏官	暂定·官方待核	所给英文底稿	A0249-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Strikemaster	打击大师	暂定·官方待核	所给英文底稿	A0249-B0023	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Talonmaster	利爪大师	暂定·官方待核	所给英文底稿	A0249-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Heyd Calder	海德·卡尔德	暂定·官方待核	所给英文底稿	A0249-B0034	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lucian Calsius	卢西安·卡尔修斯	暂定·官方待核	所给英文底稿	A0249-B0036	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mykonis	麦克尼斯	暂定·官方待核	所给英文底稿	A0249-B0038	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nemetus	涅米图斯	暂定·官方待核	所给英文底稿	A0249-B0040	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Praxamedes	普拉萨梅德斯	暂定·官方待核	所给英文底稿	A0249-B0042	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Xedro Farren	谢德罗·法伦	暂定·官方待核	所给英文底稿	A0249-B0044	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Scout Sergeants	侦察兵军士	暂定·官方待核	所给英文底稿	A0250-B0023	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Veteran Sergeants	老兵军士	暂定·官方待核	所给英文底稿	A0250-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Pride Leader	狮群领袖	暂定·官方待核	所给英文底稿	A0250-B0057	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Watch Sergeant	守望军士	暂定·官方待核	所给英文底稿	A0250-B0059	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Squad Whip	小队之鞭	暂定·官方待核	所给英文底稿	A0250-B0061	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Pack Leader	狼群领袖	暂定·官方待核	所给英文底稿	A0250-B0063	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mortificator	禁欲者	暂定·官方待核	所给英文底稿	A0190-B0050	统一暂定；具体语义及源文疑点见段落译注。
Mortification	禁欲者	暂定·官方待核	所给英文底稿	A0190-B0049	第190篇英文表头使用此形，相关职业通常拼作 Mortificator；保留英文源形并校注，不据此当成另一职衔。
Librarius	智库	暂定·官方待核	所给英文底稿	A0176-B0055	本范围机构语境为智库；学派语境不套用本项。
Librarium	智库馆	暂定·官方待核	所给英文底稿	A0213-B0078	统一暂定；具体语义及源文疑点见段落译注。
Codicier	典记员	暂定·官方待核	所给英文底稿	A0181-B0295	统一暂定；具体语义及源文疑点见段落译注。
Lexicanium	编修员	暂定·官方待核	所给英文底稿	A0213-B0084	统一暂定；具体语义及源文疑点见段落译注。
Progenoid glands	基因存收腺	暂定·官方待核	所给英文底稿	A0228-B0004	统一暂定；具体语义及源文疑点见段落译注。
Nuncio-vox	通讯引导阵列	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
Principia Bellicosa	军团组织法典	暂定·官方待核	所给英文底稿	A0183-B0069	统一暂定；具体语义及源文疑点见段落译注。
Master of the Keep	堡垒之主	暂定·官方待核	所给英文底稿	A0186-B0003	统一暂定；具体语义及源文疑点见段落译注。
Crozius Arcanum	教士权杖	暂定·官方待核	所给英文底稿	A0190-B0018	统一暂定；具体语义及源文疑点见段落译注。
Staff of Dark Authority	黑暗威权之杖	暂定·官方待核	所给英文底稿	A0190-B0089	统一暂定；具体语义及源文疑点见段落译注。
Thaumaturgy	奇术	暂定·官方待核	所给英文底稿	A0190-B0037	统一暂定；具体语义及源文疑点见段落译注。
Theosophamy	圣言学派	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
Cohort	大队	暂定·官方待核	所给英文底稿	A0181-B0012	统一暂定；具体语义及源文疑点见段落译注。
Ash Blind	灰盲	暂定·官方待核	所给英文底稿	A0194-B0008	统一暂定；具体语义及源文疑点见段落译注。
Sable Blind	黑盲	暂定·官方待核	所给英文底稿	A0194-B0008	统一暂定；具体语义及源文疑点见段落译注。
Master of the Arsenal	军械大师	暂定·官方待核	所给英文底稿	A0190-B0008	统一暂定；具体语义及源文疑点见段落译注。
Master of the Fleet	舰队大师	暂定·官方待核	所给英文底稿	A0212-B0072	统一暂定；具体语义及源文疑点见段落译注。
Master of the Forge	铸造大师	暂定·官方待核	所给英文底稿	A0212-B0073	统一暂定；具体语义及源文疑点见段落译注。
Master of the Watch	守望大师	暂定·官方待核	所给英文底稿	A0212-B0074	统一暂定；具体语义及源文疑点见段落译注。
Master of Rites	祭仪大师	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
Master of Marches	行军大师	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
Master of Relics	遗物大师	暂定·官方待核	所给英文底稿	A0212-B0077	统一暂定；具体语义及源文疑点见段落译注。
Master of Reconnaissance	侦察大师	暂定·官方待核	所给英文底稿	A0212-B0081	统一暂定；具体语义及源文疑点见段落译注。
Unnumbered Sons	未计之子	暂定·官方待核	所给英文底稿	A0221-B0004	统一暂定；具体语义及源文疑点见段落译注。
Sangprimus Portum	原血之栈	暂定·官方待核	所给英文底稿	A0222-B0011	统一暂定；具体语义及源文疑点见段落译注。
The Indocrinated	受教者	暂定·官方待核	所给英文底稿	A0222-B0015	英文源形疑为 Indoctrinated 拼写错误；原译不屈者不合词义，改受教者并保留源文疑点。
Rubicon Primaris	原铸跨越手术	暂定·官方待核	所给英文底稿	A0221-B0013	统一暂定；具体语义及源文疑点见段落译注。
Archmagos Dominus	统御大贤者	暂定·官方待核	所给英文底稿	A0222-B0011	统一暂定；具体语义及源文疑点见段落译注。
Occulus Bolt Carbine	全知者爆矢卡宾枪	暂定·官方待核	所给英文底稿	A0223-B0022	统一暂定；具体语义及源文疑点见段落译注。
Omni-scramblers	全频扰频器	暂定·官方待核	所给英文底稿	A0223-B0022	统一暂定；具体语义及源文疑点见段落译注。
Omnis Armour	全知型护甲	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
Chapter Barques	战团运输舰	暂定·官方待核	所给英文底稿	A0216-B0162	统一暂定；具体语义及源文疑点见段落译注。
Captain of Arms	武器统领	暂定·官方待核	所给英文底稿	A0217-B0104	统一暂定；具体语义及源文疑点见段落译注。
Combat Squad	战斗分队	暂定·官方待核	所给英文底稿	A0227-B0010	十人小队拆出的五人战斗分队，含军士；第236篇标题源文为 Battle Squad，英文标题不擅改。
Immortis Gland	不朽腺	暂定·官方待核	所给英文底稿	176—250篇，见对应译注	统一暂定；具体语义及源文疑点见段落译注。
God-Maker	造神者	暂定·官方待核	所给英文底稿	A0234-B0067	统一暂定；具体语义及源文疑点见段落译注。
