英文标准词	采用中文	译名状态	依据	定位	编辑说明
Keepers of the Cauldron	巨釜守卫	暂定·官方待核	所给英文底稿；已逐段核读及核心对照	篇0838	与本章 Cauldron of Nurgle 纳垢巨釜词根统一。
Infumers	焚香者	暂定·官方待核	所给英文底稿；已逐段核读及核心对照	篇0838	部队名沿原稿。
Slimehorn Legions	黏液犄角军团	暂定·官方待核	所给英文底稿；已逐段核读及核心对照	篇0838	瘟角兽军团合称沿原稿。
Scourge Stars War Zone	天灾群星战区	暂定·官方待核	所给英文底稿；逐段核读	篇0839	帝国对战场的称呼。
Slurg Glottathrax	斯勒格·格洛塔克斯	暂定·官方待核	所给英文底稿；逐段核读	篇0839	沿原稿大不净者人名。
Noxias	诺克西亚斯	暂定·官方待核	所给英文底稿；逐段核读	篇0839	天灾群星所属星系。
Rottgrave	罗特格拉夫	暂定·官方待核	所给英文底稿；逐段核读	篇0839	天灾群星所属星系。
Verminox	维米诺克斯	暂定·官方待核	所给英文底稿；逐段核读	篇0839	天灾群星所属星系。
Vermidil	维米迪尔	暂定·官方待核	所给英文底稿；逐段核读	篇0839	帝国抵抗据点。
Lybria	利比里亚	暂定·官方待核	所给英文底稿；逐段核读	篇0839	七名勇士的所属地名，沿原稿。
Takarn Iron Fists	塔卡恩铁拳	暂定·官方待核	所给英文底稿；逐段核读	篇0839	步兵部队名。
Al-Arach Suvars	阿—阿拉赫苏瓦尔军	暂定·官方待核	所给英文底稿；逐段核读	篇0839	部队名，Suvars 暂音译。
Sentae Honorifica	元老院之荣	暂定·官方待核	所给英文底稿；逐段核读	篇0839	沿原稿暂名，词义待核。
Basilica of Saint Jeronius	圣杰罗尼乌斯大教堂	暂定·官方待核	所给英文底稿；逐段核读	篇0839	沿原稿地点。
Jeronian Guard	杰罗尼安卫队	暂定·官方待核	所给英文底稿；逐段核读	篇0839	步兵部队。
Justus Bombardiers	尤斯图斯炮兵	暂定·官方待核	所给英文底稿；逐段核读	篇0839	炮兵部队，原投弹手欠妥。
Servant of Jeronius	杰罗尼乌斯之仆	暂定·官方待核	所给英文底稿；逐段核读	篇0839	自由之刃骑士名，英文没有 Saint，不额外加圣。
Fort Crachtus	克拉希图斯堡垒	暂定·官方待核	所给英文底稿；逐段核读	篇0839	沿原稿地名。
Phyressian Lancers	菲雷西安枪骑兵	暂定·官方待核	所给英文底稿；逐段核读	篇0839	装甲部队沿原稿。
Legio Pestia	瘟疫军团	暂定·官方待核	所给英文底稿；逐段核读	篇0839	源文异于前篇 Pestis，暂沿中文而保留异拼待核。
Capering Cohorts	欢跃大队	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Skyscreamers	天空尖啸者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Mutagenics	突变者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Flamechangers	火焰变形者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Disembowelers	开膛者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Dismemberers	肢解者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Redblades	红刃	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Skullclaimers	索颅者	暂定·官方待核	所给英文底稿；逐段核读	篇0839	恶魔军队名沿原稿。
Dome of Angels	天使穹顶	暂定·官方待核	所给英文底稿；逐段核读	篇0840	天使堡内地点，沿现稿。
Angels Excelsis	精益天使	暂定·官方待核	所给英文底稿；逐段核读	篇0840	暂沿本篇，区别核心 Angels of Excelsis 崇高天使；是否同实体待核。
Ercon	埃尔康	暂定·官方待核	所给英文底稿；逐段核读	篇0840	战团长人名沿原稿。
Follordark	弗洛达克	暂定·官方待核	所给英文底稿；逐段核读	篇0840	战团长人名沿原稿。
Sentor Jool	森托·约尔	暂定·官方待核	所给英文底稿；逐段核读	篇0840	第一之刃人物名沿原稿。
Firstblade	第一之刃	暂定·官方待核	所给英文底稿；逐段核读	篇0840	血骑士战团职衔暂定。
Firstblood	第一之血	暂定·官方待核	所给英文底稿；逐段核读	篇0840	本篇职衔暂定。
Kaan	卡安	暂定·官方待核	所给英文底稿；逐段核读	篇0840	人物名沿原稿。
Raxiatel	拉夏泰尔	暂定·官方待核	所给英文底稿；逐段核读	篇0840	连长人名沿原稿。
Sendroth	森德罗斯	暂定·官方待核	所给英文底稿；逐段核读	篇0840	连长人名沿原稿。
Asante	阿桑特	暂定·官方待核	所给英文底稿；逐段核读	篇0840	连长人名沿原稿。
Erwin	埃尔温	暂定·官方待核	所给英文底稿；逐段核读	篇0840	连长人名沿原稿。
Cantar	坎塔尔	暂定·官方待核	所给英文底稿；逐段核读	篇0840	连长人名沿原稿。
Fen	芬恩	暂定·官方待核	所给英文底稿；逐段核读	篇0840	教士人名沿原稿。
Hajjin	哈金	暂定·官方待核	所给英文底稿；逐段核读	篇0840	军士人名沿原稿。
Bellerophon	贝勒罗丰	暂定·官方待核	所给英文底稿；逐段核读	篇0840	圣血天使舰队之主人名，非舰名。
Thirst Water	渴水	暂定·官方待核	所给英文底稿；逐段核读	篇0840	巴尔特殊物质，沿原稿。
Arx Angelicum	天使堡	暂定·官方待核	所给英文底稿；逐段核读	篇0840	圣血天使要塞修道院，沿原稿。
Baal Primus	巴尔一号	暂定·官方待核	所给英文底稿；逐段核读	篇0840	本篇与 Baal Prime 交替指巴尔卫星，保留英文差别。
Sendini	森迪尼	暂定·官方待核	所给英文底稿；逐段核读	篇0841	连长人名沿原稿。
Perdaelus	佩达勒斯	暂定·官方待核	所给英文底稿；逐段核读	篇0841	副官人名沿原稿。
Kheru	克赫鲁	暂定·官方待核	所给英文底稿；逐段核读	篇0841	原文在气态巨行星与干旱哨兵世界之间描述不一，保留疑点。
Points of Grace	恩典节点	暂定·官方待核	所给英文底稿；逐段核读	篇0841	三个前进基地合称，原恩典点。
Ashallon	阿沙隆	暂定·官方待核	所给英文底稿；逐段核读	篇0841	工业世界沿原稿。
Gamma IV System	伽马四号星系	暂定·官方待核	所给英文底稿；逐段核读	篇0841	空间站与轨道平台所在星系。
Bhelik Alphus	贝利克·阿尔弗斯	暂定·官方待核	所给英文底稿；逐段核读	篇0841	要塞世界沿原稿。
Sensorem Primus	感知之首	暂定·官方待核	所给英文底稿；逐段核读	篇0841	克赫鲁首府设施，沿原稿暂名。
sensoria-city	传感城	暂定·官方待核	所给英文底稿；逐段核读	篇0841	感测设施城市，按语境暂译。
Rasmiel	拉斯米尔	暂定·官方待核	所给英文底稿；逐段核读	篇0841	老兵小队名沿原稿。
Via Velestos	维莱斯托斯之路	暂定·官方待核	所给英文底稿；逐段核读	篇0841	巨型石桥专名沿原稿。
Rhikan	里坎	暂定·官方待核	所给英文底稿；逐段核读	篇0841	要塞与港区地点沿原稿。
Acrabellar	阿克拉贝拉	暂定·官方待核	所给英文底稿；逐段核读	篇0841	圣地世界沿原稿。
The Key to The Lock	锁之钥	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	神秘造物专称，组成钥匙、锁、武器事件链。
Balefleet	灾祸舰队	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟及护航舰队，沿原稿。
Lords of Iron Thorn	铁棘领主	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	异形势力名称，保持列表所给形式。
Kalavassi	卡拉瓦西	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	异形种族暂名。
Glori Emagna	格洛里·埃马格纳	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	审判官人名沿稿。
Nymarn	尼马尔恩	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钢铁天使战团长。
Yosharo DuGal	吉沙罗·杜加尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	战团长；源文又错将其名当作部队名，未编出战团。
Albaar	阿尔巴尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钢铁之手连长。
Julianos	尤里安诺思	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	极限战士教士，沿列表音译；朱利安诺斯异译归并。
Aphael	阿菲尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	本篇为圣血天使连长；与核心 Herume Aphael 的同形部分采用一致音译，但未认定为同一人物。原阿法尔留对照。
Hibogen Khan	希博根可汗	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	白疤人物。
Kelmer	凯尔默	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	集群司令人名。
Verity Kade	维里蒂·凯德	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	银白寿衣大修女。
Felicita	费莉西塔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	按英文姓名修正原弗丽瑟；暂定。
Ignacious Pell	伊格纳西斯·佩尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	上将，沿原稿。
Persepha Xeng	佩尔塞法·辛格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	女性集群司令。
Ira Threnodar	艾拉·斯雷诺达尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	女性集群司令，非单舰舰长。
Josiah Bolsett III	约西亚·博塞特三世	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	III 为名字序数。
Zavadan Mael	扎瓦丹·梅尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	集群司令。
Karakka Bloodfist	卡拉卡·血拳	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	吞世者领主人名。
Dreagh’or	德雷格’尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	恶魔王子，原文另拼 Dreag’hor；暂视同人。
Ughalax the Soul Eater	灵魂吞食者乌加拉克斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	人名与称号沿原稿。
Gakhar the Savage	野蛮者加哈尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	人名与称号沿原稿。
Flenseling Prince	剥皮王子	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	人物称号沿原稿。
Lord Glass	镜面领主	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	人物称号沿原稿。
Czagra	查格拉	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钢铁勇士战争铁匠。
Apophari Quen	阿波法里·昆恩	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	冥河之心号指挥者。
Gulthorg the Blighted	枯萎者古尔索格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	按末尾拼写修正原古尔索普。
Gulthorg	古尔索格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	全名简称。
Hasomet	哈索梅特	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	千子巫师领主。
Flensemaster Thavak	剥皮大师塔瓦克	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	午夜领主人名与职衔。
Scourgemaster Ulghata	灾祸大师乌尔格塔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	人名与职衔沿原稿。
Persephora Hexxen	珀尔塞福拉·海克森	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗贤者。
Lady Maeve	梅芙夫人	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	格伦德尔家族人物。
Somatatek	索玛泰克	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	太空死灵领主。
Skullkrakka	碎颅	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	欧克战争头目，与其他颅骨称号分开。
Grymzag	格里姆扎格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	欧克战争头目。
Bolgrog Bigtusk	博尔格罗格·大牙	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	欧克战争头目。
Skragga Fundastomp	斯克拉加·重踏	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	欧克战争头目。
Da Smoggboss	大烟雾头目	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	欧克称号沿原稿。
Vask	瓦斯克	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	次元铁匠，区别战争铁匠职衔。
Pergamatros	帕加马托斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	机械教人造卫星。
Unrepentant	不悔号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑色军团舰名。
Legio Maledictus	诅咒军团	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	掠夺者级泰坦所属军团。
Juregg	朱里格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗贤者人名。
Magdalor	马格达洛	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钢铁天使母星。
Angels’ Crown	天使之冠	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	要塞修道院名。
Oathing Stone	誓言之石	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钥匙碎片表象，沿原稿。
Korbrach	科尔布拉奇	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	冰封卫星所属地名。
Vaingloria	虚荣星	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	工业世界沿原稿。
Lume IV	流明四号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	圣地世界沿原稿。
Ogre	食人魔号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟；两段指挥者不同而未交代交接，保留待核。
Hassp	哈斯普	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	发掘场所在世界。
Bloodmaw	血喉号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Rasputar Cluster	拉斯普塔星群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	地理层级沿英文 cluster。
Bane of Life	生命之祸号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Kronus Hegemony	克洛诺斯霸权	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	沃坦联盟政体，沿 Kronus 词根；不是同名行星实体。
Serpessa Nebulae	瑟佩萨星云	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	地名沿原稿。
Cortosa III	科尔托萨三号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	要塞世界。
Fortum Primus	第一堡垒	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	堡垒名，原命运之首错认 fortune。
Sons of Rot	腐烂之子	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	混沌战帮。
Plaguecrows	瘟疫乌鸦	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	部队名沿原稿。
Vermin Guard	害虫守卫	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	部队名沿原稿。
Morbidax	莫比达克斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	叛军卫队的专名词根，原译疾病误作普通词。
House Gnaw	啃噬家族	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	混沌骑士家族。
Munifica Maxima	慷慨之最	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	暂沿原稿地点名，拉丁构词对应未核。
Absolutis Colossi	绝对巨像山脉	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	设防山脉名称，沿原稿词根。
Expans Martial	军事扩区	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	训练平原名称，暂沿原稿。
Arcadia Ballistus	阿卡迪亚·巴利斯图斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	塔楼群所在地点。
Blackened Tower	漆黑之塔号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Sobbing God	啜泣之神号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Vol	沃尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	太空死灵墓穴世界。
Beast in Scarlet	猩红野兽号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Onalpa System	奥纳尔帕星系	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	星系名。
Colossus	巨像号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟名，非同形泰坦或武器。
Diamond Talon	钻石之爪	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	灵族海盗势力。
Devourer of Hope	希望吞噬者号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
House Grendyl	格伦德尔家族	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	梅芙所属骑士家族。
Polyhadra System	波利哈德拉星系	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	星系名。
Greater Thurian League	大索里安联盟	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	沃坦联盟政体，沿原稿暂名。
Yme-Loc	伊姆—洛克	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	灵族方舟世界，暂沿原稿。
Morbidius	莫比迪厄斯号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Reaper’s Shadow	收割者之影号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Neverlight	无光号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟。
Karmyne	卡米恩	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	矿业世界。
Dirge Discordant	不协挽歌号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟，专名沿原稿，不套其他角色官译。
Chyron System	凯隆星系	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	Chyron Tertius 凯隆三号所属星系。
Chyron Tertius	凯隆三号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	行星名。
Malak System	马拉克星系	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	圣歌引擎战场。
Battle Group Betaris	贝塔利斯战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	不屈远征第四舰队编组。
Battle Group Dominus	多明努斯战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	编组专名，不套技术祭司主宰者职衔。
Mercy in Death	死亡慈悲号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	无畏级轻型巡洋舰。
Nemesis Class Fleet Carrier	复仇女神级舰队航母	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	沿原稿舰级，不套灰骑士机甲官译。
Bountiful Hate	无尽仇恨号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	舰队航母。
Battle Group Jovia	乔维亚战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	第四舰队编组。
Battle Group Kilox	基洛斯战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	第四舰队编组，同篇基洛克斯归并。
Battle Group Alphae	阿尔法战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	第四舰队编组。
Honour of Terra	泰拉之誉号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	阿布康西斯旗舰。
Malakra	马拉克拉	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	丛林世界。
Malakshet	马拉克谢特	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	冰封世界。
Battle Group Forthrax	弗斯拉克斯战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	第四舰队编组。
Malakandrias	马拉坎德里亚斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	小行星带名。
Barren Reach	荒芜地带	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	马拉坎德里亚斯小行星带别名。
Fortress of Light	光之堡垒	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	圣歌引擎外围要塞。
Stygian Heart	冥河之心号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟，沿原稿。
Malakvar	马拉克瓦尔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	行星名。
Desecrator Class Battleship	亵渎者级战列舰	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	混沌舰级，区别同形骑士单位。
Repulsive Class Grand Cruiser	厌恶级重型巡洋舰	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	沿原稿舰级词根。
Clarion Dire	不祥号角号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	原不详改不祥，方舟名。
Ugoshi	乌戈希	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	虚空之爪连长；同段 Ughosi 异拼保留。
Noble Blade	崇高之刃号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	虚空之爪打击巡洋舰。
Cry of Wrath	愤怒呼喊号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	火星级战列巡洋舰。
Prandium (strike cruiser)	普兰蒂姆号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	词根沿既有专名；原正餐号误套普通词义，不据此证实命名来源。
Vorn Dylas	沃恩·迪拉斯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	帝国之拳典记员。
Bloodied Fang	流血之牙号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	吞世者舰船。
Resplendent	辉煌号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	斯雷诺达尔战列舰；原另拼 Resplendant。
Blade of Aquilant	天鹰之刃号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	帝国战列舰沿原稿。
Ursus Claws	熊爪	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	征服者号捕获舰船装置，与熊爪战团分开。
Steed of Kumblai	忽必烈骏马号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	白疤战斗驳船，沿原稿；Kumblai 异拼未改。
Battle Group Irasmus	伊拉斯姆斯战斗群	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	第四舰队编组，同篇伊拉斯谟归并。
Scipion	西皮翁	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	极限战士副官。
Butcherhorde	屠夫大军	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	卡恩麾下军势，非民族部落。
Ulathu Artillery	乌拉图炮兵	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	帝国卫队炮兵部队。
Hallowed Helm	圣盔	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	马拉克巴力空港城。
Sanctum of the God-Emperor Resplendent	辉煌神皇圣所	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	宗教场所名称沿原稿。
Mount Ephnari	埃弗纳里山	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	神殿所在山峰。
Library of the Star Pilgrims	星际朝圣者图书馆	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	宗教设施名沿原稿。
Cult of the Arkifane	造物者教派	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	瓦什托尔自有军势，未并入怀言者。
Orac Unleashed	神谕释放号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	噩兆方舟，暂沿原稿；Orac 词源未核。
Orac Myriad	万象神谕	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	方舟人工智能，暂沿原稿；与舰名分开。
The Unmaker	毁灭者	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	本篇舰载亚空间武器，区别同形单位与生物名。
Gorgon’s Aegis	戈尔贡之盾	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石虚空盾阵列。
Implacable Justice	不屈正义号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	原无解正义号词义不当，暂修。
Valvire System	瓦尔维尔星系	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	地理专名。
The Revenged	复仇号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使战舰。
Silent Sentinel	寂静哨兵号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使战舰。
Primarch’s Roar	原体咆哮号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使战舰。
Obsidian Sword	黑曜石之剑号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使战舰。
Valiant Ire	英勇之怒号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使战舰。
Solemn Vow	神圣誓言号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	黑暗天使护卫舰，沿原稿。
Vandabraxis	范德布拉西斯号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	叛军重型巡洋舰。
Vault of Banners	旗帜秘库	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石内部设施。
Whispering Dome	低语穹顶	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石内部设施，原地狱穹顶误译。
Choragg	乔拉格	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	钢铁勇士战争铁匠，与 Czagra 查格拉另名。
Forbidden Gate	禁忌之门	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石内部设施。
Ascension Well Stairway	升天之井阶梯	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石内部设施。
Gar Hathon	加尔·哈顿	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	怀言者黑暗使徒。
Galleria Apscondael	隐秘长廊	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石地区暂名，沿原稿。
Nameless Gate	无名之门	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	巨石内部设施。
Grevan	格雷万	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	渡鸦家族首席。
Somnium Stars	幻梦群星	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0842	后续战场地名。
Dregrokk	德雷格罗克	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	欧克要塞世界，另拼 Dreggrok。
Unhallowed	渎圣号	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	噩兆方舟。
Legio Vulturum	秃鹫军团	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	泰坦军团；原秃鹰／秃鹫并存，统一后者。
Torpedo Drone	鱼雷无人机	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	联络用途无人机沿原稿。
Asmor Bleakverse	阿斯莫尔·荒凉之诗	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	怀言者人物名沿原稿。
Perplexing Weave	迷乱织网	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	千子战帮，原困惑编织不自然。
Temporary Air Base Zephyr33	西风 33 临时空军基地	暂定·官方待核	所给英文底稿；逐段核读并比对核心词根	篇0843	编号原英文保留。
