英文标准词	采用中文	译名状态	依据	定位	编辑说明
Galatus Warblade	角斗士战刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	依官方角斗士型蔑视者无畏机甲词根；完整武器名待核。
Dreadspear	恐惧长矛	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿禁军无畏武器名。
Galthite	加尔泰特	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	异形种族名沿稿。
Sepktraa Cult	赛普特拉邪教	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿组织名。
Wraithblade (weapon)	幽冥之刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	有感知刀剑，区别官方同名单位。
Wraithspear	幽冥之矛	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿现稿。
Assault Drill	突击钻	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿1132标题。
Night’s Blade	黑夜之刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿1133标题。
Chain Glaive	链锯长刀	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿1139标题，区别链锯剑。
Nostraman Chainglaive	诺斯特拉莫链锯长刀	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	沿地名词根及武器类名。
Nostraman Chainblade	诺斯特拉莫链锯刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	区别具体链锯剑。
Scorpion Chainsword	战蝎链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1131—1134	按已定突击战蝎词根；整武器名暂定。
Fangmaw	巨颚	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	链锯剑型号，原鄂为错字。
Mk. II/D Errant Chainsword	Mk.II/D 游侠链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿。
Thunder Edge Pattern Chainsword	雷刃型链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿。
Chainsword Hecate	赫卡特链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿。
Krakentooth Pattern Chainsword	海妖之牙型链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	沿原稿武器名，不与独特链锯剑Krakenmaw海妖之喉混同。
Acitus Pattern Chainsword	阿西图斯型链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿。
Gore Prow Pattern Chainsword	凝血之首型链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿；与Gore Prow舰船血首号同词不同物。
Hydraphur-Pattern Chainsword	海德拉弗型链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	沿已定海德拉弗地名。
Siren's Wail	塞壬之叹	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	链锯剑型号，沿稿。
Locke-Pattern Double-Edged Mercy Chainsword	洛克型双刃仁慈链锯剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	型号沿稿。
Mad Chainsaw Johnson	疯狂链锯约翰森	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	人物绰号沿稿。
Attica Centurius	阿提卡·森丘利乌斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1135	人物名沿稿，区别领主元帅Attica。
Red Redemption	鲜红救赎	暂定·官方待核	所给英文底稿与全书统一决定	篇1136	教派名沿稿。
Eviscerator	开膛者	暂定·官方待核	所给英文底稿与全书统一决定	篇1136	链锯武器类名；不与相关人称混同。
Exterminator (flame attachment)	歼灭者	暂定·官方待核	所给英文底稿与全书统一决定	篇1136	一次性火焰附件，沿核心Exterminator Flame Weapon，不与坦克及其他武器同词混用。
Gauthard	高萨德	暂定·官方待核	所给英文底稿与全书统一决定	篇1136	帝国之拳军士名。
Death Curse	死亡诅咒	暂定·官方待核	所给英文底稿与全书统一决定	篇1136	开膛者专名。
Headsman’s Axe	处刑者之斧	暂定·官方待核	所给英文底稿与全书统一决定	篇1137	Headsman非首领。
Puritan's Wrath	清教徒之怒	暂定·官方待核	所给英文底稿与全书统一决定	篇1137	星界军链锯斧专名，原苦行者之怒误义。
Frenzy of the Berserker	狂战士之狂怒	暂定·官方待核	所给英文底稿与全书统一决定	篇1137	吞世者武器名。
Axe-rake	耙斧	暂定·官方待核	所给英文底稿与全书统一决定	篇1138	沿标题，多功能斧钩。
Chain Halberd	链锯长戟	暂定·官方待核	所给英文底稿与全书统一决定	篇1139	链锯长刀别称。
Teeth of Terra	泰拉之牙	暂定·官方待核	所给英文底稿与全书统一决定	篇1140	沿标题圣物链锯剑名。
Relic Blade	圣物武器	暂定·官方待核	所给英文底稿与全书统一决定	篇1142	沿专篇名，可呈剑、斧、长刀，不统一误称剑。
Sollex-Aegis Energy Blade	索莱克斯神盾能量刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	沿1308索莱克斯词根。
Jawsnapper Knuckleduster	裂颚指虎	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	武器名按词义，原眩晕不能表达名称。
Carsoran Power Weapons	卡索兰动力武器	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	不与Cthonia科索尼亚混同。
Power Stabba	动力刺刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	原鱼叉无根据。
Deffkilla Wartrike	死亡杀手三轮战车	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第30页；GW-10 英文第29页	直接核读同名欧克单位条目。
The Sword of Heironymo	海罗尼莫之剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	沿原稿具体动力剑名。
Heritor Asphodel	继承者阿斯弗德尔	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	Heritor称号按语义，人物名沿稿。
Vervunhive	维文巢都	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	沿原稿巢都名。
Liberatus	解放者	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	斯莱多军刀，不与Libertas自由之剑合并。
Slaydo	斯莱多	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	战帅名沿原稿。
Nadzybar	纳兹巴尔	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	混沌领袖姓名沿稿。
Balhaut	巴尔豪特	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	地名沿稿。
The Fist of Dorn	多恩之拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1141	武器是雷霆锤，不因名称改作动力拳。
Stormrod	风暴之杖	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	教士权杖专名。
Carnak	卡纳克	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	教士姓名沿稿。
Argent	圣银权杖	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	沿原稿具名权杖。
Erastus	伊拉斯塔斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	教士姓名沿稿。
Luce Spinoza	露西·斯宾诺莎	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	人名沿稿。
Forfoda	福罗福德	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	地点名沿稿。
Salve Imperator	帝皇万岁	暂定·官方待核	所给英文底稿与全书统一决定	篇1143	修正拉丁问候语误作救赎，官译待核。
Solarite Power Gauntlet	日曜动力臂铠	暂定·官方待核	所给英文底稿与全书统一决定	篇1144	沿原稿。
Proteus Pattern Power Fist	普罗透斯型动力拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1144	沿同型号词根已定译。
Tang War Pattern	烈战型	暂定·官方待核	所给英文底稿与全书统一决定	篇1144	型号沿稿，未核Tang War词源。
Obodiah Roth	奥博迪亚·罗斯	暂定·官方待核	所给英文底稿与全书统一决定	篇1144	审判官人名沿稿。
The Fist of Dragos	德拉戈斯之拳	暂定·官方待核	所给英文底稿与全书统一决定	篇1144	武器名沿稿。
Kalibrax Harrow Pattern	卡利布拉克斯折磨型	暂定·官方待核	所给英文底稿与全书统一决定	篇1146	沿1300前相关型号核心Kalibrax。
Mercy and Forgiveness	慈悲与宽恕	暂定·官方待核	所给英文底稿与全书统一决定	篇1146	科兹双爪名称。
Escaton Power Claw	埃斯卡顿动力爪	暂定·官方待核	所给英文底稿与全书统一决定	篇1146	武器名沿稿。
Heraspex Pattern	赫拉佩克斯型	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	型号沿稿。
Surestrike Pattern	绝对打击型	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	型号沿稿。
Vanir Pattern	华纳型	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	动力斧型号沿稿。
Mars-Proteus Pattern Glaive-Axe	火星—普罗透斯型宽刃斧	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	沿普罗透斯型号词根。
Omnisian Axe	欧姆尼赛亚之斧	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	与精工复合名保持同词根。
Carsoran Power Axe	卡索兰动力斧	暂定·官方待核	所给英文底稿与全书统一决定	篇1147	同1141词根，原稿本篇已有卡索兰。
Charatran sub-pattern	查拉特兰子型	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	型号沿稿。
Calibanite Charge-Blade	卡利班充能刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	型号沿稿。
Calibanite Flammbard	卡利班火焰剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	型号沿稿。
Calibanite Warblade	卡利班战刃	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	型号沿稿。
Terranic Greatsword	泰拉巨剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	武器名沿稿。
Heavenfall Blades	堕天之剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	武器类名沿稿。
Glaive Encarmine	赤红战刃	暂定·官方待核	所给英文底稿与全书统一决定；https://www.blacklibrary.com/downloads/product/pdf/warhammer-40k/7th-faq/blood_angels_v1.0_may14.pdf（只支持形态区分，不作为中文官译证据）	篇1149	沿较早403统一名；1149为剑类目录，正文限定剑型。官方旧版FAQ列Sword与Axe，不将类别固定为深红长剑。
Munitorium Pattern	军务部型	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	也见Munitorum拼法，按军务部词根。
Diresword	恐剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	沿1141分类名，原凶暴之剑。
Sword of Heironymo Sondar	海罗尼莫·桑达尔之剑	暂定·官方待核	所给英文底稿与全书统一决定	篇1149	即1141Sword of Heironymo，同一具名动力剑。
